,0,1,2
1931,2.0,3.0,2.0
1932,2.0,3.0,2.0
1933,1.0,3.0,1.0
1934,1.0,2.0,2.0
1935,3.0,2.0,2.0
1936,2.0,2.0,2.0
1937,2.0,2.0,2.0
1938,2.0,2.0,2.0
1939,2.0,2.0,2.0
1940,7.0,2.0,7.0
1941,10.0,1.0,4.0
1942,1.0,1.0,1.0
1943,4.0,2.0,1.0
1944,3.0,3.0,1.0
1945,1.0,1.0,1.0
1946,1.0,1.0,1.0
1947,8.0,5.0,3.0
1948,2.0,5.0,1.0
1949,2.0,5.0,3.0
1950,4.0,5.0,3.0
1951,3.0,5.0,2.0
1952,3.0,5.0,2.0
1953,1.0,8.0,1.0
1954,2.0,2.0,1.0
1955,3.0,2.0,2.0
1956,8.0,2.0,2.0
1957,6.0,2.0,2.0
1958,1.0,1.0,1.0
1959,1.0,1.0,1.0
1960,1.0,7.0,3.0
1961,7.0,3.0,8.0
1962,1.0,2.0,1.0
1963,1.0,2.0,1.0
1964,1.0,2.0,5.0
1965,6.0,4.0,10.0
1966,6.0,4.0,1.0
1967,6.0,4.0,1.0
1968,9.0,4.0,10.0
1969,6.0,2.0,10.0
1970,6.0,2.0,6.0
1971,2.0,3.0,9.0
1972,2.0,2.0,2.0
1973,2.0,3.0,3.0
1974,2.0,2.0,1.0
1975,4.0,2.0,9.0
1976,1.0,2.0,1.0
1977,6.0,2.0,9.0
1978,6.0,1.0,2.0
1979,4.0,1.0,6.0
1980,2.0,1.0,5.0
1981,2.0,1.0,2.0
1982,4.0,10.0,8.0
1983,2.0,10.0,4.0
1984,2.0,10.0,8.0
1985,2.0,2.0,6.0
1986,5.0,2.0,1.0
1987,2.0,2.0,1.0
1988,2.0,2.0,5.0
1989,2.0,4.0,5.0
1990,2.0,4.0,2.0
1991,4.0,4.0,5.0
1992,4.0,2.0,2.0
1993,3.0,1.0,3.0
1994,3.0,2.0,2.0
1995,3.0,7.0,1.0
1996,3.0,1.0,3.0
1997,4.0,1.0,3.0
1998,4.0,1.0,3.0
1999,4.0,1.0,3.0
2000,5.0,1.0,2.0
2001,5.0,2.0,2.0
2002,5.0,2.0,6.0
2003,5.0,1.0,4.0
2004,2.0,3.0,3.0
2005,2.0,3.0,1.0
2006,2.0,3.0,3.0
2007,6.0,1.0,3.0
2008,7.0,3.0,3.0
2009,7.0,3.0,3.0
2010,7.0,3.0,5.0
2011,1.0,3.0,1.0
2012,4.0,10.0,6.0
2013,4.0,5.0,9.0
2014,4.0,5.0,5.0
2015,2.0,9.0,5.0
2016,5.0,8.0,10.0
2017,3.0,1.0,1.0
2018,3.0,5.0,1.0
2019,3.0,1.0,1.0
2020,6.0,1.0,1.0
2021,6.0,1.0,1.0
2022,4.0,1.0,1.0
2023,4.0,1.0,1.0
2024,4.0,1.0,1.0
2025,4.0,1.0,1.0
2026,4.0,1.0,1.0
2027,4.0,2.0,2.0
2028,4.0,2.0,2.0
2029,4.0,3.0,2.0
2030,4.0,2.0,2.0
2031,4.0,6.0,2.0
2032,4.0,4.0,4.0
2033,2.0,3.0,1.0
2034,2.0,3.0,5.0
2035,2.0,3.0,4.0
2036,2.0,3.0,2.0
2037,2.0,7.0,2.0
2038,3.0,4.0,2.0
2039,3.0,7.0,2.0
2040,6.0,7.0,2.0
2041,6.0,7.0,2.0
2042,3.0,7.0,4.0
2043,7.0,8.0,7.0
2044,1.0,2.0,1.0
2045,3.0,2.0,5.0
2046,3.0,2.0,3.0
2047,3.0,2.0,3.0
2048,3.0,2.0,3.0
2049,10.0,2.0,3.0
2050,3.0,2.0,3.0
2051,3.0,2.0,1.0
2052,3.0,2.0,1.0
2053,3.0,2.0,1.0
2054,3.0,2.0,1.0
2055,4.0,2.0,1.0
2056,3.0,2.0,1.0
2057,2.0,3.0,3.0
2058,2.0,3.0,2.0
2059,2.0,1.0,2.0
2060,3.0,1.0,4.0
2061,10.0,1.0,3.0
2062,10.0,4.0,3.0
2063,3.0,1.0,5.0
2064,3.0,1.0,2.0
2065,2.0,2.0,2.0
2066,1.0,2.0,1.0
2067,1.0,2.0,1.0
2068,1.0,2.0,1.0
2069,1.0,2.0,1.0
2070,1.0,2.0,1.0
2071,1.0,3.0,1.0
2072,1.0,3.0,1.0
2073,1.0,3.0,1.0
2074,1.0,2.0,5.0
2075,1.0,2.0,1.0
2076,1.0,2.0,1.0
2077,1.0,4.0,1.0
2078,1.0,4.0,1.0
2079,10.0,5.0,1.0
2080,1.0,5.0,4.0
2081,1.0,5.0,1.0
2082,1.0,3.0,1.0
2083,1.0,2.0,1.0
2084,1.0,3.0,1.0
2085,1.0,3.0,1.0
2086,1.0,3.0,1.0
2087,1.0,3.0,1.0
2088,1.0,4.0,4.0
2089,1.0,4.0,4.0
2090,1.0,4.0,1.0
2091,1.0,3.0,1.0
2092,1.0,3.0,1.0
2093,1.0,3.0,1.0
2094,1.0,3.0,1.0
2095,1.0,3.0,1.0
2096,1.0,3.0,1.0
2097,1.0,3.0,1.0
2098,1.0,3.0,1.0
2099,1.0,3.0,1.0
2100,1.0,3.0,1.0
2101,2.0,3.0,1.0
2102,2.0,4.0,1.0
2103,2.0,4.0,1.0
2104,2.0,3.0,1.0
2105,2.0,3.0,1.0
2106,2.0,3.0,1.0
2107,2.0,3.0,1.0
2108,2.0,10.0,1.0
2109,2.0,3.0,1.0
2110,2.0,3.0,3.0
2111,2.0,7.0,1.0
2112,2.0,3.0,2.0
2113,4.0,3.0,4.0
2114,4.0,3.0,4.0
2115,5.0,3.0,4.0
2116,3.0,1.0,2.0
2117,2.0,3.0,2.0
2118,7.0,3.0,7.0
2119,2.0,3.0,2.0
2120,2.0,3.0,2.0
2121,2.0,3.0,2.0
2122,2.0,7.0,2.0
2123,6.0,3.0,6.0
2124,4.0,3.0,9.0
2125,6.0,3.0,9.0
2126,6.0,5.0,9.0
2127,6.0,10.0,6.0
2128,6.0,10.0,6.0
2129,7.0,1.0,2.0
2130,2.0,1.0,7.0
2131,7.0,1.0,2.0
2132,7.0,1.0,2.0
2133,7.0,10.0,9.0
2134,7.0,1.0,4.0
2135,7.0,1.0,2.0
2136,7.0,1.0,2.0
2137,7.0,1.0,2.0
2138,7.0,1.0,2.0
2139,7.0,1.0,2.0
2140,7.0,1.0,2.0
2141,7.0,1.0,4.0
2142,7.0,1.0,2.0
2143,2.0,1.0,2.0
2144,2.0,1.0,4.0
2145,7.0,1.0,4.0
2146,7.0,1.0,2.0
2147,2.0,1.0,4.0
2148,7.0,10.0,3.0
2149,2.0,1.0,2.0
2150,2.0,1.0,2.0
2151,2.0,1.0,4.0
2152,7.0,1.0,2.0
2153,7.0,8.0,2.0
2154,7.0,10.0,2.0
2155,7.0,10.0,2.0
2156,7.0,1.0,2.0
2157,7.0,1.0,2.0
2158,7.0,1.0,5.0
2159,7.0,10.0,2.0
2160,7.0,1.0,2.0
2161,7.0,1.0,2.0
2162,7.0,1.0,1.0
2163,7.0,1.0,1.0
2164,6.0,1.0,1.0
2165,6.0,1.0,1.0
2166,6.0,1.0,1.0
2167,6.0,1.0,1.0
2168,6.0,1.0,1.0
2169,6.0,1.0,1.0
2170,6.0,1.0,1.0
2171,4.0,1.0,1.0
2172,5.0,3.0,1.0
2173,2.0,6.0,2.0
2174,2.0,6.0,2.0
2175,2.0,3.0,1.0
2176,1.0,3.0,1.0
2177,1.0,3.0,1.0
2178,1.0,3.0,1.0
2179,1.0,3.0,1.0
2180,1.0,3.0,1.0
2181,1.0,2.0,1.0
2182,1.0,2.0,1.0
2183,1.0,2.0,1.0
2184,3.0,2.0,1.0
2185,1.0,2.0,1.0
2186,1.0,2.0,1.0
2187,1.0,2.0,1.0
2188,1.0,2.0,1.0
2189,1.0,2.0,1.0
2190,3.0,1.0,1.0
2191,2.0,1.0,1.0
2192,5.0,1.0,1.0
2193,10.0,2.0,1.0
2194,10.0,2.0,10.0
2195,10.0,8.0,10.0
2196,10.0,8.0,10.0
2197,10.0,8.0,10.0
2198,10.0,8.0,10.0
2199,10.0,2.0,10.0
2200,4.0,1.0,3.0
2201,4.0,1.0,3.0
2202,4.0,2.0,1.0
2203,4.0,2.0,4.0
2204,4.0,2.0,5.0
2205,5.0,2.0,5.0
2206,4.0,2.0,6.0
2207,4.0,2.0,3.0
2208,3.0,2.0,3.0
2209,3.0,2.0,4.0
2210,3.0,2.0,4.0
2211,3.0,2.0,4.0
2212,3.0,2.0,4.0
2213,3.0,2.0,4.0
2214,3.0,2.0,1.0
2215,3.0,2.0,1.0
2216,3.0,2.0,1.0
2217,3.0,2.0,10.0
2218,1.0,2.0,3.0
2219,4.0,5.0,6.0
2220,1.0,2.0,1.0
2221,1.0,2.0,3.0
2222,1.0,2.0,1.0
2223,1.0,2.0,1.0
2224,1.0,2.0,1.0
2225,1.0,2.0,3.0
2226,1.0,2.0,3.0
2227,3.0,2.0,3.0
2228,7.0,5.0,7.0
2229,3.0,2.0,10.0
2230,3.0,2.0,4.0
2231,6.0,2.0,8.0
2232,4.0,2.0,4.0
2233,1.0,2.0,3.0
2234,1.0,2.0,4.0
2235,1.0,2.0,5.0
2236,1.0,2.0,1.0
2237,1.0,2.0,1.0
2238,1.0,2.0,1.0
2239,1.0,9.0,1.0
2240,1.0,5.0,1.0
2241,1.0,2.0,1.0
2242,1.0,4.0,1.0
2243,1.0,2.0,1.0
2244,3.0,2.0,1.0
2245,6.0,2.0,1.0
2246,1.0,2.0,2.0
2247,10.0,2.0,5.0
2248,1.0,3.0,1.0
2249,1.0,4.0,1.0
2250,1.0,6.0,1.0
2251,1.0,3.0,1.0
2252,10.0,3.0,4.0
2253,5.0,3.0,1.0
2254,5.0,3.0,4.0
2255,4.0,1.0,2.0
2256,4.0,1.0,1.0
2257,4.0,1.0,1.0
2258,2.0,1.0,1.0
2259,4.0,1.0,1.0
2260,2.0,1.0,1.0
2261,6.0,1.0,1.0
2262,2.0,4.0,4.0
2263,2.0,4.0,1.0
2264,2.0,4.0,1.0
2265,2.0,4.0,5.0
2266,2.0,4.0,5.0
2267,2.0,4.0,1.0
2268,2.0,4.0,5.0
2269,2.0,4.0,5.0
2270,1.0,3.0,1.0
2271,1.0,3.0,1.0
2272,2.0,4.0,2.0
2273,2.0,4.0,2.0
2274,2.0,4.0,2.0
2275,2.0,4.0,2.0
2276,2.0,3.0,8.0
2277,2.0,1.0,1.0
2278,2.0,1.0,1.0
2279,1.0,3.0,1.0
2280,1.0,3.0,1.0
2281,1.0,3.0,1.0
2282,1.0,2.0,1.0
2283,1.0,2.0,1.0
2284,1.0,2.0,1.0
2285,1.0,2.0,1.0
2286,1.0,2.0,1.0
2287,1.0,4.0,1.0
2288,1.0,2.0,1.0
2289,1.0,5.0,1.0
2290,1.0,3.0,1.0
2291,1.0,2.0,1.0
2292,1.0,2.0,1.0
2293,1.0,2.0,1.0
2294,1.0,4.0,1.0
2295,1.0,4.0,1.0
2296,3.0,4.0,3.0
2297,3.0,6.0,3.0
2298,1.0,8.0,3.0
2299,2.0,8.0,2.0
2300,7.0,8.0,7.0
2301,7.0,2.0,4.0
2302,6.0,2.0,2.0
2303,1.0,3.0,2.0
2304,1.0,1.0,1.0
2305,3.0,8.0,3.0
2306,3.0,4.0,1.0
2307,2.0,9.0,2.0
2308,2.0,1.0,2.0
2309,2.0,1.0,2.0
2310,9.0,1.0,2.0
2311,2.0,1.0,2.0
2312,2.0,1.0,2.0
2313,2.0,1.0,2.0
2314,2.0,1.0,2.0
2315,2.0,1.0,2.0
2316,2.0,1.0,2.0
2317,2.0,1.0,2.0
2318,2.0,1.0,2.0
2319,2.0,1.0,2.0
2320,2.0,1.0,2.0
2321,2.0,1.0,2.0
2322,2.0,1.0,2.0
2323,2.0,1.0,2.0
2324,2.0,1.0,2.0
2325,2.0,1.0,2.0
2326,2.0,3.0,2.0
2327,2.0,1.0,2.0
2328,2.0,1.0,2.0
2329,3.0,1.0,4.0
2330,3.0,1.0,3.0
2331,2.0,1.0,3.0
2332,2.0,1.0,3.0
2333,2.0,1.0,3.0
2334,4.0,1.0,3.0
2335,2.0,1.0,5.0
2336,2.0,1.0,3.0
2337,2.0,1.0,3.0
2338,2.0,1.0,2.0
2339,2.0,1.0,2.0
2340,6.0,7.0,2.0
2341,6.0,7.0,4.0
2342,7.0,2.0,3.0
2343,1.0,3.0,1.0
2344,8.0,1.0,2.0
2345,6.0,4.0,2.0
2346,6.0,4.0,5.0
2347,2.0,4.0,2.0
2348,2.0,4.0,2.0
2349,2.0,4.0,2.0
2350,2.0,4.0,2.0
2351,1.0,8.0,2.0
2352,2.0,4.0,2.0
2353,8.0,4.0,7.0
2354,3.0,4.0,7.0
2355,3.0,4.0,3.0
2356,3.0,4.0,3.0
2357,3.0,4.0,1.0
2358,3.0,5.0,1.0
2359,3.0,5.0,1.0
2360,7.0,5.0,1.0
2361,1.0,5.0,1.0
2362,1.0,5.0,1.0
2363,3.0,8.0,10.0
2364,5.0,8.0,4.0
2365,5.0,1.0,1.0
2366,3.0,1.0,1.0
2367,2.0,5.0,1.0
2368,2.0,3.0,1.0
2369,7.0,6.0,7.0
2370,2.0,6.0,2.0
2371,2.0,6.0,4.0
2372,2.0,6.0,4.0
2373,2.0,6.0,4.0
2374,3.0,7.0,3.0
2375,3.0,7.0,1.0
2376,3.0,7.0,1.0
2377,2.0,7.0,4.0
2378,1.0,1.0,1.0
2379,1.0,1.0,1.0
2380,1.0,1.0,1.0
2381,1.0,1.0,1.0
2382,1.0,1.0,1.0
2383,1.0,3.0,1.0
2384,6.0,2.0,4.0
2385,10.0,1.0,6.0
2386,10.0,1.0,9.0
2387,2.0,3.0,6.0
2388,4.0,3.0,7.0
2389,2.0,6.0,6.0
2390,4.0,3.0,1.0
2391,4.0,3.0,4.0
2392,3.0,3.0,4.0
2393,8.0,3.0,4.0
2394,4.0,3.0,4.0
2395,4.0,3.0,4.0
2396,6.0,3.0,4.0
2397,4.0,3.0,4.0
2398,4.0,3.0,4.0
2399,4.0,3.0,1.0
2400,4.0,3.0,1.0
2401,4.0,3.0,1.0
2402,2.0,3.0,4.0
2403,2.0,3.0,4.0
2404,2.0,10.0,7.0
2405,2.0,7.0,7.0
2406,2.0,6.0,6.0
2407,2.0,1.0,1.0
2408,2.0,1.0,3.0
2409,2.0,1.0,3.0
2410,1.0,8.0,3.0
2411,2.0,4.0,2.0
2412,3.0,5.0,2.0
2413,3.0,1.0,2.0
2414,2.0,1.0,2.0
2415,4.0,1.0,4.0
2416,4.0,1.0,4.0
2417,4.0,3.0,4.0
2418,4.0,3.0,3.0
2419,4.0,3.0,3.0
2420,4.0,3.0,1.0
2421,1.0,3.0,1.0
2422,1.0,3.0,1.0
2423,1.0,3.0,1.0
2424,1.0,3.0,1.0
2425,1.0,4.0,1.0
2426,1.0,1.0,1.0
2427,1.0,1.0,1.0
2428,2.0,1.0,1.0
2429,2.0,1.0,1.0
2430,1.0,1.0,1.0
2431,1.0,1.0,1.0
2432,1.0,1.0,1.0
2433,1.0,1.0,1.0
2434,1.0,1.0,2.0
2435,1.0,1.0,1.0
2436,1.0,1.0,3.0
2437,3.0,3.0,3.0
2438,1.0,5.0,1.0
2439,3.0,2.0,3.0
2440,7.0,2.0,4.0
2441,8.0,6.0,4.0
2442,10.0,6.0,10.0
2443,3.0,6.0,9.0
2444,1.0,6.0,1.0
2445,10.0,6.0,1.0
2446,10.0,6.0,8.0
2447,2.0,4.0,1.0
2448,1.0,3.0,2.0
2449,1.0,3.0,2.0
2450,1.0,3.0,2.0
2451,1.0,4.0,2.0
2452,1.0,3.0,2.0
2453,1.0,3.0,2.0
2454,1.0,2.0,2.0
2455,1.0,2.0,2.0
2456,4.0,2.0,2.0
2457,1.0,2.0,2.0
2458,1.0,2.0,2.0
2459,4.0,2.0,2.0
2460,4.0,2.0,2.0
2461,4.0,2.0,2.0
2462,4.0,2.0,2.0
2463,4.0,5.0,8.0
2464,3.0,6.0,10.0
2465,2.0,6.0,2.0
2466,2.0,6.0,3.0
2467,2.0,6.0,4.0
2468,2.0,1.0,3.0
2469,2.0,3.0,3.0
2470,2.0,3.0,3.0
2471,2.0,1.0,1.0
2472,1.0,3.0,1.0
2473,1.0,3.0,1.0
2474,10.0,3.0,1.0
2475,4.0,3.0,1.0
2476,6.0,1.0,1.0
2477,6.0,1.0,1.0
2478,2.0,1.0,1.0
2479,2.0,3.0,1.0
2480,5.0,4.0,4.0
2481,1.0,4.0,2.0
2482,3.0,4.0,10.0
2483,5.0,4.0,2.0
2484,6.0,1.0,4.0
2485,6.0,1.0,1.0
2486,2.0,6.0,1.0
2487,2.0,6.0,3.0
2488,2.0,6.0,3.0
2489,2.0,3.0,3.0
2490,2.0,3.0,3.0
2491,2.0,3.0,3.0
2492,2.0,3.0,3.0
2493,2.0,1.0,1.0
2494,2.0,1.0,1.0
2495,2.0,1.0,1.0
2496,2.0,1.0,1.0
2497,2.0,1.0,1.0
2498,2.0,1.0,1.0
2499,2.0,1.0,1.0
2500,2.0,1.0,1.0
2501,2.0,1.0,1.0
2502,3.0,1.0,3.0
2503,2.0,4.0,3.0
2504,3.0,4.0,1.0
2505,2.0,4.0,1.0
2506,2.0,4.0,1.0
2507,2.0,4.0,1.0
2508,7.0,4.0,1.0
2509,2.0,6.0,1.0
2510,2.0,5.0,7.0
2511,2.0,8.0,1.0
2512,4.0,6.0,6.0
2513,4.0,3.0,3.0
2514,4.0,3.0,3.0
2515,4.0,3.0,3.0
2516,4.0,6.0,8.0
2517,2.0,8.0,8.0
2518,2.0,8.0,8.0
2519,10.0,8.0,8.0
2520,10.0,8.0,8.0
2521,10.0,8.0,8.0
2522,2.0,8.0,8.0
2523,2.0,8.0,6.0
2524,1.0,8.0,10.0
2525,1.0,8.0,3.0
2526,1.0,5.0,7.0
2527,3.0,5.0,5.0
2528,1.0,4.0,1.0
2529,1.0,2.0,1.0
2530,1.0,4.0,1.0
2531,1.0,3.0,1.0
2532,1.0,3.0,1.0
2533,1.0,1.0,1.0
2534,1.0,2.0,1.0
2535,1.0,2.0,1.0
2536,1.0,2.0,1.0
2537,1.0,2.0,1.0
2538,1.0,2.0,1.0
2539,1.0,2.0,1.0
2540,1.0,2.0,1.0
2541,1.0,4.0,1.0
2542,1.0,4.0,1.0
2543,1.0,4.0,2.0
2544,1.0,8.0,1.0
2545,1.0,4.0,1.0
2546,1.0,4.0,1.0
2547,1.0,4.0,1.0
2548,1.0,4.0,1.0
2549,1.0,4.0,1.0
2550,1.0,4.0,1.0
2551,1.0,4.0,1.0
2552,1.0,4.0,1.0
2553,1.0,4.0,1.0
2554,1.0,4.0,1.0
2555,1.0,4.0,1.0
2556,1.0,4.0,1.0
2557,1.0,4.0,1.0
2558,1.0,4.0,1.0
2559,1.0,4.0,8.0
2560,1.0,1.0,4.0
2561,1.0,1.0,8.0
2562,1.0,5.0,5.0
2563,1.0,10.0,5.0
2564,4.0,1.0,7.0
2565,3.0,8.0,1.0
2566,3.0,5.0,4.0
2567,4.0,1.0,1.0
2568,2.0,8.0,5.0
2569,1.0,8.0,3.0
2570,6.0,7.0,10.0
2571,1.0,7.0,5.0
2572,8.0,3.0,5.0
2573,6.0,3.0,2.0
2574,3.0,2.0,2.0
2575,1.0,2.0,1.0
2576,1.0,3.0,1.0
2577,1.0,2.0,8.0
2578,1.0,2.0,1.0
2579,8.0,2.0,1.0
2580,8.0,2.0,1.0
2581,8.0,7.0,2.0
2582,5.0,7.0,3.0
2583,8.0,6.0,3.0
2584,4.0,6.0,9.0
2585,4.0,6.0,3.0
2586,2.0,6.0,2.0
2587,1.0,6.0,3.0
2588,1.0,4.0,1.0
2589,1.0,4.0,1.0
2590,1.0,4.0,3.0
2591,1.0,1.0,4.0
2592,1.0,1.0,1.0
2593,3.0,1.0,1.0
2594,3.0,1.0,1.0
2595,4.0,1.0,1.0
2596,4.0,1.0,1.0
2597,2.0,1.0,3.0
2598,2.0,3.0,1.0
2599,2.0,1.0,1.0
2600,2.0,1.0,1.0
2601,6.0,1.0,2.0
2602,2.0,1.0,3.0
2603,3.0,1.0,1.0
2604,3.0,1.0,1.0
2605,3.0,1.0,1.0
2606,3.0,1.0,4.0
2607,3.0,10.0,4.0
2608,3.0,10.0,4.0
2609,3.0,2.0,4.0
2610,3.0,2.0,8.0
2611,10.0,2.0,1.0
2612,3.0,2.0,5.0
2613,3.0,2.0,4.0
2614,3.0,1.0,3.0
2615,3.0,1.0,3.0
2616,3.0,5.0,3.0
2617,3.0,2.0,3.0
2618,3.0,2.0,3.0
2619,3.0,6.0,3.0
2620,3.0,2.0,7.0
2621,1.0,10.0,2.0
2622,1.0,6.0,6.0
2623,1.0,7.0,6.0
2624,1.0,10.0,6.0
2625,3.0,5.0,1.0
2626,3.0,5.0,3.0
2627,9.0,5.0,3.0
2628,10.0,5.0,10.0
2629,7.0,5.0,7.0
2630,10.0,8.0,10.0
2631,3.0,8.0,5.0
2632,3.0,1.0,5.0
2633,4.0,1.0,2.0
2634,4.0,1.0,3.0
2635,4.0,1.0,2.0
2636,4.0,1.0,2.0
2637,4.0,1.0,5.0
2638,4.0,1.0,2.0
2639,4.0,1.0,5.0
2640,4.0,1.0,2.0
2641,4.0,1.0,5.0
2642,4.0,1.0,5.0
2643,4.0,1.0,2.0
2644,4.0,1.0,2.0
2645,4.0,1.0,5.0
2646,4.0,1.0,3.0
2647,4.0,1.0,3.0
2648,4.0,1.0,3.0
2649,4.0,1.0,3.0
2650,4.0,1.0,3.0
2651,4.0,1.0,3.0
2652,4.0,1.0,3.0
2653,4.0,1.0,3.0
2654,4.0,1.0,5.0
2655,4.0,1.0,3.0
2656,4.0,1.0,5.0
2657,4.0,1.0,3.0
2658,4.0,1.0,3.0
2659,4.0,1.0,3.0
2660,4.0,1.0,3.0
2661,4.0,1.0,3.0
2662,4.0,1.0,3.0
2663,4.0,1.0,3.0
2664,4.0,1.0,3.0
2665,4.0,1.0,3.0
2666,4.0,1.0,3.0
2667,4.0,1.0,3.0
2668,4.0,1.0,3.0
2669,4.0,1.0,3.0
2670,4.0,1.0,3.0
2671,4.0,1.0,5.0
2672,4.0,1.0,3.0
2673,4.0,1.0,5.0
2674,4.0,1.0,3.0
2675,4.0,1.0,3.0
2676,4.0,1.0,3.0
2677,4.0,1.0,3.0
2678,4.0,1.0,3.0
2679,4.0,1.0,3.0
2680,4.0,1.0,3.0
2681,4.0,1.0,3.0
2682,4.0,1.0,3.0
2683,4.0,1.0,3.0
2684,4.0,1.0,3.0
2685,4.0,1.0,3.0
2686,4.0,1.0,3.0
2687,4.0,1.0,3.0
2688,4.0,1.0,3.0
2689,4.0,1.0,3.0
2690,4.0,1.0,3.0
2691,4.0,1.0,3.0
2692,4.0,1.0,3.0
2693,4.0,1.0,3.0
2694,4.0,1.0,3.0
2695,4.0,1.0,3.0
2696,4.0,1.0,3.0
2697,4.0,1.0,3.0
2698,4.0,1.0,3.0
2699,4.0,1.0,3.0
2700,4.0,1.0,3.0
2701,4.0,1.0,3.0
2702,4.0,1.0,3.0
2703,4.0,1.0,3.0
2704,4.0,1.0,3.0
2705,4.0,1.0,3.0
2706,4.0,1.0,3.0
2707,4.0,1.0,3.0
2708,4.0,1.0,3.0
2709,4.0,1.0,3.0
2710,4.0,1.0,5.0
2711,4.0,1.0,3.0
2712,4.0,1.0,3.0
2713,4.0,1.0,3.0
2714,4.0,1.0,3.0
2715,4.0,1.0,3.0
2716,4.0,1.0,3.0
2717,4.0,1.0,3.0
2718,4.0,1.0,5.0
2719,4.0,1.0,3.0
2720,4.0,1.0,3.0
2721,4.0,1.0,3.0
2722,4.0,1.0,3.0
2723,4.0,1.0,3.0
2724,4.0,1.0,3.0
2725,4.0,1.0,3.0
2726,4.0,1.0,3.0
2727,4.0,1.0,3.0
2728,4.0,1.0,3.0
2729,4.0,1.0,3.0
2730,4.0,1.0,3.0
2731,4.0,1.0,3.0
2732,4.0,1.0,3.0
2733,4.0,1.0,3.0
2734,4.0,1.0,3.0
2735,4.0,1.0,3.0
2736,4.0,1.0,3.0
2737,4.0,1.0,3.0
2738,4.0,1.0,3.0
2739,4.0,1.0,3.0
2740,4.0,1.0,3.0
2741,4.0,1.0,3.0
2742,4.0,1.0,3.0
2743,4.0,1.0,3.0
2744,4.0,1.0,3.0
2745,4.0,1.0,3.0
2746,4.0,1.0,3.0
2747,4.0,1.0,3.0
2748,4.0,1.0,3.0
2749,4.0,1.0,3.0
2750,4.0,1.0,3.0
2751,4.0,1.0,3.0
2752,4.0,1.0,3.0
2753,4.0,1.0,3.0
2754,4.0,1.0,3.0
2755,4.0,1.0,3.0
2756,4.0,1.0,3.0
2757,2.0,1.0,2.0
2758,2.0,1.0,2.0
2759,2.0,1.0,3.0
2760,2.0,1.0,2.0
2761,3.0,4.0,10.0
2762,1.0,4.0,2.0
2763,2.0,4.0,8.0
2764,1.0,4.0,2.0
2765,3.0,4.0,2.0
2766,3.0,2.0,2.0
2767,3.0,2.0,2.0
2768,3.0,2.0,2.0
2769,3.0,10.0,2.0
2770,3.0,10.0,2.0
2771,3.0,6.0,2.0
2772,3.0,6.0,7.0
2773,3.0,3.0,4.0
2774,4.0,2.0,2.0
2775,3.0,2.0,2.0
2776,3.0,2.0,2.0
2777,3.0,4.0,2.0
2778,3.0,2.0,2.0
2779,3.0,2.0,2.0
2780,2.0,4.0,4.0
2781,6.0,1.0,3.0
2782,2.0,1.0,3.0
2783,2.0,1.0,2.0
2784,2.0,1.0,2.0
2785,2.0,1.0,2.0
2786,2.0,1.0,7.0
2787,2.0,10.0,5.0
2788,2.0,2.0,1.0
2789,9.0,2.0,4.0
2790,4.0,2.0,4.0
2791,5.0,4.0,5.0
2792,2.0,9.0,5.0
2793,2.0,9.0,4.0
2794,2.0,9.0,4.0
2795,2.0,9.0,4.0
2796,2.0,9.0,4.0
2797,2.0,9.0,4.0
2798,2.0,9.0,4.0
2799,2.0,9.0,6.0
2800,3.0,9.0,3.0
2801,3.0,9.0,5.0
2802,3.0,9.0,1.0
2803,1.0,2.0,1.0
2804,1.0,2.0,1.0
2805,3.0,2.0,1.0
2806,1.0,3.0,1.0
2807,1.0,2.0,1.0
2808,1.0,2.0,1.0
2809,1.0,2.0,1.0
2810,1.0,2.0,1.0
2811,1.0,3.0,1.0
2812,1.0,3.0,1.0
2813,1.0,3.0,1.0
2814,1.0,3.0,1.0
2815,1.0,3.0,1.0
2816,1.0,3.0,3.0
2817,1.0,3.0,1.0
2818,1.0,1.0,1.0
2819,1.0,3.0,3.0
2820,5.0,4.0,4.0
2821,5.0,4.0,4.0
2822,5.0,4.0,4.0
2823,5.0,4.0,3.0
2824,5.0,4.0,3.0
2825,1.0,4.0,2.0
2826,3.0,2.0,3.0
2827,3.0,2.0,3.0
2828,3.0,4.0,3.0
2829,3.0,2.0,3.0
2830,3.0,4.0,4.0
2831,3.0,4.0,4.0
2832,3.0,1.0,1.0
2833,3.0,1.0,1.0
2834,3.0,1.0,1.0
2835,3.0,1.0,1.0
2836,1.0,1.0,1.0
2837,1.0,1.0,1.0
2838,1.0,1.0,1.0
2839,1.0,1.0,1.0
2840,1.0,1.0,1.0
2841,2.0,1.0,5.0
2842,4.0,1.0,4.0
2843,1.0,1.0,2.0
2844,1.0,1.0,2.0
2845,1.0,1.0,1.0
2846,1.0,1.0,1.0
2847,1.0,3.0,1.0
2848,1.0,3.0,1.0
2849,1.0,4.0,1.0
2850,1.0,3.0,1.0
2851,1.0,4.0,1.0
2852,1.0,6.0,1.0
2853,3.0,5.0,1.0
2854,3.0,2.0,1.0
2855,3.0,5.0,6.0
2856,3.0,5.0,1.0
2857,3.0,1.0,4.0
2858,3.0,8.0,2.0
2859,2.0,4.0,4.0
2860,5.0,4.0,8.0
2861,2.0,6.0,2.0
2862,4.0,8.0,1.0
